SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300973,2024-03-16T00:00:00,LAL vs. GSW,L,28.031666666666666,3,5,0.6,0,0,0.0,1,3,0.333,2,10,12,0,2,0,0,0,3,4,7,-8,19.4,0,0,19.0,1,42,42,42,5,13,9,40,1,8,1,15,9,26,10,1,1,27,3,24,25,1,49,2,16,60,11,3,1,9,1,28:02
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300954,2024-03-13T00:00:00,LAL @ SAC,L,6.87,1,1,1.0,0,0,0.0,2,2,1.0,1,0,1,0,1,0,0,0,3,1,4,-5,4.2,0,0,5.0,1,42,42,42,56,32,39,1,1,8,1,8,12,1,16,57,47,27,14,24,25,1,49,21,26,47,49,3,1,43,1,6:52
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300932,2024-03-10T00:00:00,LAL vs. MIN,W,15.836666666666666,4,4,1.0,0,0,0.0,1,1,1.0,2,3,5,0,2,0,0,0,2,1,9,-4,13.0,0,0,14.0,1,1,1,1,22,7,13,1,1,8,1,15,26,1,10,13,14,27,3,24,25,1,38,21,10,43,24,3,1,18,1,15:50
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300915,2024-03-08T00:00:00,LAL vs. MIL,W,17.335,2,2,1.0,0,0,0.0,4,6,0.667,0,1,1,0,1,0,0,0,3,4,8,7,8.2,0,0,9.0,1,1,1,1,16,24,31,1,1,8,1,1,1,16,38,37,47,27,14,24,25,1,49,2,13,5,32,3,1,29,1,17:20
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300901,2024-03-06T00:00:00,LAL vs. SAC,L,12.883333333333333,0,1,0.0,0,0,0.0,1,2,0.5,1,4,5,0,2,0,1,0,4,2,1,1,8.0,0,0,8.0,1,42,42,42,28,50,39,50,1,8,1,15,12,20,16,7,14,27,3,24,5,1,60,11,52,25,33,3,1,31,1,12:53
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300884,2024-03-04T00:00:00,LAL vs. OKC,W,17.783333333333335,2,3,0.667,0,1,0.0,0,0,0.0,4,2,6,2,1,1,1,0,0,0,4,2,19.2,0,0,16.0,1,1,1,1,15,24,24,35,1,2,1,28,34,28,3,22,10,2,14,6,5,1,1,43,26,23,12,3,1,12,1,17:47
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300869,2024-03-02T00:00:00,LAL vs. DEN,L,8.896666666666667,2,3,0.667,0,0,0.0,0,0,0.0,1,3,4,0,0,1,1,1,0,0,4,1,14.8,0,0,12.0,1,42,42,42,46,24,24,35,1,8,1,28,34,28,16,13,18,27,29,6,5,55,1,43,26,25,21,3,1,23,1,8:54
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300856,2024-02-29T00:00:00,LAL vs. WAS,W,10.916666666666666,3,4,0.75,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,0,0,0,6,-2,12.0,0,0,11.0,1,1,1,1,37,13,13,28,1,8,1,28,34,28,16,7,14,27,29,24,25,1,1,43,21,38,27,3,1,27,1,10:55
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300848,2024-02-28T00:00:00,LAL @ LAC,W,10.616666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,1,0,6,2.4,0,0,2.0,1,1,1,1,39,50,58,50,1,8,1,28,34,28,38,22,31,27,29,24,25,1,18,21,53,7,58,3,1,59,1,10:37
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300818,2024-02-25T00:00:00,LAL @ PHX,L,5.55,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,2,-8,2.0,0,0,2.0,1,42,42,42,61,32,31,42,1,8,1,28,34,28,38,57,61,27,29,24,25,55,18,43,40,60,63,3,1,59,1,5:33
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300813,2024-02-23T00:00:00,LAL vs. SAS,W,18.95,4,5,0.8,0,1,0.0,0,0,0.0,2,2,4,0,0,1,0,0,4,1,8,-5,15.8,0,0,14.0,1,1,1,1,11,7,9,27,1,2,1,28,34,28,10,22,18,27,29,6,25,1,60,21,13,47,18,3,1,18,1,18:57
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300802,2024-02-22T00:00:00,LAL @ GSW,L,18.365,3,6,0.5,0,0,0.0,1,4,0.25,4,3,7,1,0,0,1,1,2,3,7,-7,19.9,0,0,17.0,1,42,42,42,14,13,5,42,1,8,1,15,5,27,3,13,5,7,29,24,5,55,38,7,16,56,10,3,1,11,1,18:22
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300788,2024-02-14T00:00:00,LAL @ UTA,W,11.666666666666666,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,2,0,0,1,1,4,-2,11.5,0,0,9.0,1,1,1,1,33,24,31,1,1,8,1,28,34,28,38,57,61,7,29,4,25,1,18,21,26,38,29,3,1,29,1,11:40
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300776,2024-02-13T00:00:00,LAL vs. DET,W,13.466666666666667,0,0,0.0,0,0,0.0,2,2,1.0,0,7,7,1,1,1,1,0,1,1,2,5,16.9,0,0,14.0,1,1,1,1,25,50,58,50,1,8,1,8,12,1,38,3,5,7,14,6,5,1,18,21,40,12,16,3,1,18,1,13:28
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300747,2024-02-09T00:00:00,LAL vs. NOP,W,17.163333333333334,3,4,0.75,0,0,0.0,0,0,0.0,3,5,8,0,0,2,1,1,1,0,6,17,24.6,0,0,20.0,1,1,1,1,17,13,13,28,1,8,1,28,34,28,6,5,4,27,29,4,5,55,18,43,21,1,7,3,1,8,1,17:10
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300740,2024-02-08T00:00:00,LAL vs. DEN,L,17.01,4,6,0.667,0,1,0.0,1,2,0.5,5,1,6,1,0,1,2,1,1,2,9,-4,26.7,0,0,22.0,1,42,42,42,18,7,5,35,1,2,1,15,12,20,2,37,10,7,29,6,2,55,18,11,10,43,5,3,1,5,1,17:01
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300713,2024-02-05T00:00:00,LAL @ CHA,W,10.866666666666667,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,1,0,0,-10,6.6,0,0,5.0,1,1,1,1,38,50,39,50,1,8,1,28,34,28,16,22,25,27,29,6,25,1,18,43,53,63,39,3,1,43,1,10:52
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300701,2024-02-03T00:00:00,LAL @ NYK,W,12.5,3,3,1.0,0,0,0.0,4,5,0.8,0,1,1,3,0,1,0,0,0,3,10,1,18.7,0,0,16.0,1,1,1,1,30,13,24,1,1,8,1,1,2,11,38,37,47,1,29,6,25,1,1,7,6,25,13,3,1,12,1,12:30
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300684,2024-02-01T00:00:00,LAL @ BOS,W,33.858333333333334,6,8,0.75,0,0,0.0,4,5,0.8,6,4,10,2,0,3,0,1,0,5,16,3,40.0,1,0,34.0,1,1,1,1,1,2,2,28,1,8,1,1,2,11,1,7,2,2,29,3,25,55,1,1,2,18,2,1,1,2,1,33:52
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300669,2024-01-30T00:00:00,LAL @ ATL,L,24.466666666666665,3,4,0.75,0,0,0.0,0,0,0.0,1,5,6,1,2,4,1,1,4,1,6,-11,27.7,0,0,23.0,1,42,42,42,6,13,13,28,1,8,1,28,34,28,16,5,10,7,3,2,5,55,60,21,21,65,4,3,1,4,1,24:28
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300662,2024-01-29T00:00:00,LAL @ HOU,L,13.7,4,4,1.0,0,0,0.0,1,1,1.0,1,1,2,0,1,1,1,0,2,1,9,4,16.4,0,0,15.0,1,42,42,42,23,7,13,1,1,8,1,15,26,1,16,37,31,27,14,6,5,1,38,21,10,14,17,3,1,16,1,13:42
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300618,2024-01-23T00:00:00,LAL @ LAC,L,0.9183333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,42,42,42,69,50,58,50,1,8,1,28,34,28,38,57,61,27,29,24,25,1,1,43,53,32,68,3,1,68,1,0:55
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300605,2024-01-21T00:00:00,LAL vs. POR,W,4.1,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,4,1,5.2,0,0,5.0,1,1,1,1,66,24,31,1,1,8,1,28,34,28,38,37,47,27,29,24,25,1,38,43,26,25,44,3,1,43,1,4:06
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300591,2024-01-19T00:00:00,LAL vs. BKN,L,2.933333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,42,42,42,67,50,39,50,1,2,1,28,34,28,38,57,61,27,29,24,25,1,1,43,53,32,68,3,1,68,1,2:56
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300577,2024-01-17T00:00:00,LAL vs. DAL,W,4.733333333333333,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,-6,4.5,0,0,3.0,1,1,1,1,64,50,39,50,1,8,1,28,34,28,38,57,61,7,29,6,25,1,18,43,53,52,47,3,1,52,1,4:44
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300531,2024-01-11T00:00:00,LAL vs. PHX,L,13.016666666666667,3,3,1.0,0,0,0.0,0,0,0.0,1,1,2,1,2,0,2,0,6,0,6,1,13.9,0,0,13.0,1,42,42,42,27,13,24,1,1,8,1,28,34,28,16,37,31,7,3,24,2,1,70,43,21,25,22,3,1,21,1,13:01
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300475,2024-01-03T00:00:00,LAL vs. MIA,L,0.6633333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,42,42,42,70,50,58,50,1,8,1,28,34,28,38,57,61,27,29,24,25,1,1,43,53,32,68,3,1,68,1,0:40
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300446,2023-12-31T00:00:00,LAL @ NOP,L,9.911666666666667,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,0,0,-6,2.4,0,0,2.0,1,42,42,42,41,50,39,50,1,8,1,28,34,28,38,22,31,27,29,24,25,55,38,43,53,52,58,3,1,59,1,9:55
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300428,2023-12-28T00:00:00,LAL vs. CHA,W,6.7,5,7,0.714,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,0,10,-2,12.4,0,0,12.0,1,1,1,1,57,4,3,34,1,8,1,28,34,28,16,37,31,27,29,24,25,55,1,43,6,38,26,3,1,23,1,6:42
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300403,2023-12-25T00:00:00,LAL vs. BOS,L,9.166666666666666,0,1,0.0,0,0,0.0,0,2,0.0,0,1,1,0,0,0,0,1,0,2,0,-5,1.2,0,0,1.0,1,42,42,42,45,50,39,50,1,8,1,28,12,28,38,37,47,27,29,24,25,55,1,11,53,47,66,3,1,65,1,9:10
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300397,2023-12-23T00:00:00,LAL @ OKC,W,6.133333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,0,6,1.5,0,0,1.0,1,1,1,1,58,50,58,50,1,8,1,28,34,28,38,57,61,7,29,24,25,1,1,21,53,7,65,3,1,65,1,6:08
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300380,2023-12-21T00:00:00,LAL @ MIN,L,11.266666666666667,1,1,1.0,0,0,0.0,1,1,1.0,1,2,3,1,1,0,0,0,2,1,3,-8,7.1,0,0,7.0,1,42,42,42,34,32,39,1,1,8,1,15,26,1,16,22,25,7,14,24,25,1,38,21,36,60,37,3,1,35,1,11:16
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300370,2023-12-20T00:00:00,LAL @ CHI,L,1.3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2,0,3.2,0,0,3.0,1,42,42,42,68,32,39,1,1,8,1,28,34,28,38,37,47,27,29,24,25,1,1,43,40,32,56,3,1,52,1,1:18
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300359,2023-12-18T00:00:00,LAL vs. NYK,L,7.716666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,2,4,4.4,0,0,4.0,1,42,42,42,50,32,39,1,1,8,1,28,34,28,38,22,31,27,29,24,25,1,18,43,40,14,48,3,1,49,1,7:43
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300331,2023-12-15T00:00:00,LAL @ SAS,L,19.833333333333332,3,4,0.75,0,0,0.0,2,3,0.667,3,4,7,0,0,1,1,1,5,4,8,-13,22.4,0,0,19.0,1,42,42,42,9,13,13,28,1,8,1,8,9,16,6,7,5,27,29,6,5,55,68,2,13,67,9,3,1,9,1,19:50
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300316,2023-12-13T00:00:00,LAL @ SAS,W,7.35,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,1,1,4,2,4.2,0,0,5.0,1,1,1,1,51,24,24,35,1,8,1,28,34,28,38,37,47,27,14,24,25,55,18,21,26,23,49,3,1,43,1,7:21
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300306,2023-12-12T00:00:00,LAL @ DAL,L,12.753333333333334,0,1,0.0,0,0,0.0,0,0,0.0,2,2,4,1,0,0,0,0,4,1,0,-1,6.3,0,0,5.0,1,42,42,42,29,50,39,50,1,8,1,28,34,28,10,22,18,7,29,24,25,1,60,21,53,37,41,3,1,43,1,12:45
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22301230,2023-12-07T00:00:00,LAL vs. NOP,W,16.768333333333334,2,3,0.667,0,1,0.0,0,1,0.0,0,4,4,0,1,0,0,0,4,1,4,9,7.8,0,0,8.0,1,1,1,1,21,24,24,35,1,2,1,28,26,28,38,7,18,27,14,24,25,1,60,21,26,4,34,3,1,31,1,16:46
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22301203,2023-12-05T00:00:00,LAL vs. PHX,W,9.266666666666667,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,0,2,0,0,4,5.4,0,0,4.0,1,1,1,1,44,50,31,50,1,8,1,28,34,28,16,37,31,27,29,6,25,1,38,43,53,14,43,3,1,49,1,9:16
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300291,2023-12-02T00:00:00,LAL vs. HOU,W,6.1,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0,2,-6,2.0,0,0,2.0,1,1,1,1,59,32,31,42,1,2,1,28,34,28,38,57,61,27,29,24,25,1,49,43,40,52,63,3,1,59,1,6:06
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300258,2023-11-29T00:00:00,LAL @ DET,W,6.883333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,1,0,-4,4.2,0,0,3.0,1,1,1,1,55,50,58,50,1,8,1,28,34,28,38,37,47,27,29,24,5,1,1,21,53,43,49,3,1,52,1,6:53
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300255,2023-11-27T00:00:00,LAL @ PHI,L,19.0,3,6,0.5,0,2,0.0,1,1,1.0,2,0,2,1,2,0,1,0,3,2,7,-33,11.9,0,0,12.0,1,42,42,42,10,13,5,42,1,1,1,15,26,1,10,57,31,7,3,24,5,1,49,11,16,70,28,3,1,23,1,19:00
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300242,2023-11-25T00:00:00,LAL @ CLE,W,20.725,5,5,1.0,0,0,0.0,0,0,0.0,0,3,3,1,1,0,1,0,3,0,10,14,17.1,0,0,16.0,1,1,1,1,8,4,9,1,1,8,1,28,34,28,38,13,25,7,14,24,5,1,49,43,6,2,15,3,1,12,1,20:44
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300238,2023-11-22T00:00:00,LAL vs. DAL,L,11.233333333333333,1,1,1.0,0,0,0.0,0,2,0.0,1,3,4,0,0,0,0,0,1,2,2,7,6.8,0,0,6.0,1,42,42,42,35,32,39,1,1,8,1,28,12,28,16,13,18,27,29,24,25,1,18,11,40,5,38,3,1,36,1,11:14
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300042,2023-11-21T00:00:00,LAL vs. UTA,W,18.816666666666666,4,4,1.0,0,0,0.0,2,3,0.667,0,2,2,1,2,0,1,0,1,4,10,-2,14.9,0,0,15.0,1,1,1,1,12,7,13,1,1,8,1,8,9,16,38,22,31,7,3,24,5,1,18,2,6,38,20,3,1,16,1,18:49
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300216,2023-11-19T00:00:00,LAL vs. HOU,W,4.718333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,1,0,0,-4,2.4,0,0,2.0,1,1,1,1,65,50,58,50,1,8,1,28,34,28,16,37,31,27,29,24,25,1,18,43,53,43,58,3,1,59,1,4:43
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300036,2023-11-17T00:00:00,LAL @ POR,W,8.273333333333333,0,0,0.0,0,0,0.0,0,1,0.0,0,1,1,0,0,1,0,0,0,2,0,4,4.2,0,0,3.0,1,1,1,1,48,50,58,50,1,8,1,28,26,28,38,37,47,27,29,6,25,1,1,11,53,14,49,3,1,52,1,8:16
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300198,2023-11-15T00:00:00,LAL vs. SAC,L,13.266666666666667,0,0,0.0,0,0,0.0,3,4,0.75,0,1,1,0,2,1,0,0,4,2,3,-2,5.2,0,0,6.0,1,42,42,42,26,50,58,50,1,8,1,4,5,13,38,37,47,27,3,6,25,1,60,11,36,38,44,3,1,36,1,13:16
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300026,2023-11-14T00:00:00,LAL vs. MEM,W,21.166666666666668,4,4,1.0,0,0,0.0,3,4,0.75,1,0,1,1,0,1,3,0,2,3,11,6,25.7,0,0,21.0,1,1,1,1,7,7,13,1,1,8,1,4,5,13,16,57,47,7,29,6,1,1,38,7,4,7,6,3,1,7,1,21:10
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300187,2023-11-12T00:00:00,LAL vs. POR,W,7.0,1,4,0.25,0,0,0.0,0,2,0.0,0,0,0,1,1,0,0,1,3,1,2,-11,2.5,0,0,3.0,1,1,1,1,53,32,13,48,1,8,1,28,12,28,38,57,61,7,14,24,25,55,49,21,40,65,57,3,1,52,1,7:00
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300015,2023-11-10T00:00:00,LAL @ PHX,W,4.766666666666667,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,2,-5,2.2,0,0,3.0,1,1,1,1,63,32,39,1,1,8,1,28,34,28,38,37,47,27,14,24,25,1,18,43,40,47,62,3,1,52,1,4:46
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300134,2023-11-04T00:00:00,LAL @ ORL,L,11.183333333333334,1,4,0.25,0,0,0.0,0,0,0.0,1,0,1,1,2,0,1,1,3,0,2,-10,5.7,0,0,6.0,1,42,42,42,36,32,13,48,1,8,1,28,34,28,16,57,47,7,3,24,5,55,49,43,40,63,42,3,1,36,1,11:11
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300127,2023-11-01T00:00:00,LAL vs. LAC,W,13.533333333333333,1,1,1.0,0,0,0.0,1,2,0.5,1,1,2,1,0,0,1,0,1,1,3,0,9.9,0,0,8.0,1,1,1,1,24,32,39,1,1,8,1,15,12,20,16,37,31,7,29,24,5,1,18,21,36,32,30,3,1,31,1,13:32
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300111,2023-10-30T00:00:00,LAL vs. ORL,W,9.8,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,1,0,5,2.4,0,0,2.0,1,1,1,1,43,50,58,50,1,8,1,28,34,28,38,22,31,27,29,24,25,1,38,21,53,12,58,3,1,59,1,9:48
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300100,2023-10-29T00:00:00,LAL @ SAC,L,7.183333333333334,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,0,1,1,4,1,6.4,0,0,6.0,1,42,42,42,52,32,39,1,1,8,1,8,12,1,38,22,31,27,29,24,25,1,18,21,26,25,40,3,1,36,1,7:11
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300076,2023-10-26T00:00:00,LAL vs. PHX,W,5.95,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,2,1,0,0,3,0,0,3,3.4,0,0,4.0,1,1,1,1,60,50,58,50,1,8,1,28,34,28,38,22,31,27,3,6,25,1,49,43,53,18,55,3,1,49,1,5:57
2023-24,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,Los Angeles Lakers,22300061,2023-10-24T00:00:00,LAL @ DEN,L,6.9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,-7,1.2,0,0,1.0,1,42,42,42,54,50,58,50,1,8,1,28,34,28,38,37,47,27,29,24,25,1,18,43,53,56,66,3,1,65,1,6:54
